Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
24/02/2022,"55,334.00","54,021.00","55,709.00","53,739.00",2.66M,2.43%
23/02/2022,"54,021.00","52,802.00","54,302.00","52,802.00",970.80K,2.31%
22/02/2022,"52,802.00","53,364.00","53,552.00","52,426.00",1.15M,-1.57%
21/02/2022,"53,646.00","53,739.00","53,927.00","53,271.00",625.70K,-0.17%
18/02/2022,"53,739.00","53,271.00","54,396.00","52,895.00",860.80K,0.70%
17/02/2022,"53,364.00","54,115.00","54,208.00","53,271.00",712.30K,-0.87%
16/02/2022,"53,833.00","51,958.00","53,833.00","51,395.00",1.91M,4.74%
15/02/2022,"51,395.00","50,926.00","51,489.00","50,645.00",450.50K,1.11%
14/02/2022,"50,832.00","50,832.00","51,864.00","50,457.00",682.40K,-1.63%
11/02/2022,"51,676.00","51,864.00","52,051.00","51,395.00",410.20K,-0.54%
10/02/2022,"51,958.00","52,426.00","52,520.00","51,582.00",582.90K,-0.89%
09/02/2022,"52,426.00","51,958.00","52,989.00","51,770.00",893.70K,0.90%
08/02/2022,"51,958.00","52,051.00","52,426.00","51,301.00",755.70K,-0.18%
07/02/2022,"52,051.00","52,051.00","52,520.00","51,395.00",882.50K,2.02%
28/01/2022,"51,020.00","50,551.00","51,301.00","50,457.00",528.10K,1.12%
27/01/2022,"50,457.00","49,613.00","51,207.00","49,050.00",722.20K,1.51%
26/01/2022,"49,707.00","48,956.00","49,988.00","47,831.00",790.00K,2.71%
25/01/2022,"48,394.00","47,643.00","48,581.00","47,268.00",457.20K,0.98%
24/01/2022,"47,925.00","48,956.00","49,238.00","47,831.00",664.50K,-2.67%
21/01/2022,"49,238.00","48,956.00","49,613.00","48,863.00",484.00K,0.38%
20/01/2022,"49,050.00","49,144.00","49,425.00","48,487.00",432.70K,0.77%
19/01/2022,"48,675.00","48,394.00","49,144.00","48,206.00",459.70K,0.58%
18/01/2022,"48,394.00","49,425.00","49,894.00","48,019.00",849.50K,-2.09%
17/01/2022,"49,425.00","51,489.00","51,489.00","49,332.00",646.60K,-2.77%
14/01/2022,"50,832.00","50,176.00","51,582.00","50,176.00",542.70K,0.37%
13/01/2022,"50,645.00","51,207.00","52,426.00","50,645.00",987.40K,0.00%
12/01/2022,"50,645.00","50,645.00","51,301.00","49,238.00",833.50K,0.37%
11/01/2022,"50,457.00","51,301.00","51,582.00","49,519.00",783.60K,-1.65%
10/01/2022,"51,301.00","52,145.00","52,333.00","51,301.00",889.00K,-1.62%
07/01/2022,"52,145.00","52,989.00","53,364.00","51,676.00",1.01M,-1.07%
06/01/2022,"52,708.00","53,083.00","53,177.00","52,426.00",700.80K,-0.71%
05/01/2022,"53,083.00","53,458.00","53,927.00","52,895.00",825.20K,-0.53%
04/01/2022,"53,364.00","52,520.00","53,833.00","52,520.00",623.00K,1.61%
31/12/2021,"52,520.00","51,770.00","52,708.00","51,770.00",815.80K,1.63%
30/12/2021,"51,676.00","51,958.00","52,145.00","51,582.00",675.80K,-0.18%
29/12/2021,"51,770.00","52,333.00","52,426.00","51,582.00",830.90K,-0.90%
28/12/2021,"52,239.00","52,520.00","52,614.00","52,051.00",663.00K,-0.71%
27/12/2021,"52,614.00","52,989.00","53,083.00","52,051.00",557.00K,0.18%
24/12/2021,"52,520.00","51,770.00","52,708.00","51,301.00",898.70K,2.00%
23/12/2021,"51,489.00","52,989.00","53,177.00","51,489.00",1.20M,-2.83%
22/12/2021,"52,989.00","53,458.00","54,021.00","52,614.00",884.60K,-0.88%
21/12/2021,"53,458.00","52,802.00","54,021.00","52,426.00",1.42M,0.71%
20/12/2021,"53,083.00","54,208.00","54,490.00","52,520.00",1.11M,-1.74%
17/12/2021,"54,021.00","54,396.00","54,865.00","53,927.00",739.30K,-0.69%
16/12/2021,"54,396.00","55,334.00","55,334.00","54,302.00",413.60K,-0.34%
15/12/2021,"54,584.00","54,865.00","54,959.00","53,927.00",630.00K,-0.51%
14/12/2021,"54,865.00","55,334.00","55,334.00","54,396.00",562.10K,-1.18%
13/12/2021,"55,521.00","55,521.00","55,990.00","54,959.00",655.50K,0.68%
10/12/2021,"55,146.00","54,396.00","55,615.00","54,302.00",639.50K,1.73%
09/12/2021,"54,208.00","54,115.00","54,490.00","53,739.00",741.80K,0.17%
08/12/2021,"54,115.00","54,771.00","54,959.00","54,021.00",581.50K,-1.20%
07/12/2021,"54,771.00","54,208.00","54,865.00","53,927.00",665.90K,1.57%
06/12/2021,"53,927.00","54,208.00","54,771.00","51,864.00",1.62M,-0.52%
03/12/2021,"54,208.00","57,303.00","57,303.00","54,208.00",1.68M,-4.62%
02/12/2021,"56,834.00","57,303.00","57,679.00","56,834.00",611.30K,-0.82%
01/12/2021,"57,303.00","57,397.00","57,679.00","56,459.00",1.26M,0.16%
30/11/2021,"57,210.00","58,523.00","58,898.00","56,741.00",1.35M,-1.61%
