Date,Price,Open,High,Low,Vol.,Change %
12/05/2012,"6,061.60","6,080.10","6,154.30","5,987.50",408.94K,2.83%
12/04/2012,"5,894.80","5,786.90","5,894.80","5,769.00",357.42K,0.92%
12/03/2012,"5,840.90","5,876.80","5,876.80","5,822.90",207.47K,-0.61%
11/30/2012,"5,876.80","5,876.80","5,894.80","5,858.80",169.57K,0.31%
11/29/2012,"5,858.80","5,930.70","5,948.70","5,858.80",281.43K,-1.21%
11/28/2012,"5,930.70","6,020.60","6,020.60","5,930.70",169.42K,-1.20%
11/27/2012,"6,002.60","6,056.50","6,074.50","6,002.60",188.61K,-0.89%
11/26/2012,"6,056.50","6,110.40","6,110.40","6,056.50",147.09K,-0.59%
11/23/2012,"6,092.50","6,128.40","6,128.40","6,092.50",121.86K,0.00%
11/22/2012,"6,092.50","6,110.40","6,110.40","6,074.50",150.56K,0.00%
11/21/2012,"6,092.50","6,164.30","6,164.30","6,092.50",79.80K,-0.29%
11/20/2012,"6,110.40","6,056.50","6,128.40","6,056.50",84.16K,0.00%
11/19/2012,"6,110.40","6,254.20","6,254.20","6,110.40",125.68K,-1.45%
11/16/2012,"6,200.30","6,272.20","6,272.20","6,200.30",67.10K,-0.58%
11/15/2012,"6,236.20","6,290.10","6,290.10","6,236.20",174.38K,-0.86%
11/14/2012,"6,290.10","6,308.10","6,308.10","6,254.20",120.26K,0.29%
11/13/2012,"6,272.20","6,308.10","6,326.10","6,272.20",118.77K,-0.28%
11/12/2012,"6,290.10","6,164.30","6,326.10","6,164.30",379.48K,2.94%
11/09/2012,"6,110.40","6,110.40","6,128.40","6,074.50",88.54K,0.00%
11/08/2012,"6,110.40","6,146.40","6,146.40","6,074.50",139.04K,0.00%
11/07/2012,"6,110.40","6,092.50","6,146.40","6,056.50",170.18K,1.49%
11/06/2012,"6,020.60","6,182.30","6,182.30","6,020.60",171.21K,-1.18%
11/05/2012,"6,092.50","5,858.80","6,128.40","5,840.90",373.87K,-0.59%
11/02/2012,"6,128.40","6,164.30","6,218.30","6,128.40",369.48K,-4.75%
11/01/2012,"6,433.90","6,362.00","6,469.90","6,362.00",267.58K,0.00%
10/31/2012,"6,433.90","6,451.90","6,469.90","6,433.90",349.18K,-0.28%
10/30/2012,"6,451.90","6,451.90","6,505.80","6,451.90",360.40K,-1.10%
10/29/2012,"6,523.80","6,505.80","6,541.80","6,505.80",181.59K,-0.28%
10/26/2012,"6,541.80","6,559.70","6,559.70","6,505.80",121.82K,-0.27%
10/25/2012,"6,559.70","6,505.80","6,559.70","6,505.80",235.67K,0.00%
10/24/2012,"6,559.70","6,559.70","6,577.70","6,559.70",312.88K,0.00%
10/23/2012,"6,559.70","6,559.70","6,577.70","6,541.80",292.58K,0.00%
10/22/2012,"6,559.70","6,631.60","6,631.60","6,559.70",219.18K,-0.27%
10/19/2012,"6,577.70","6,649.60","6,649.60","6,541.80",229.41K,-0.27%
10/18/2012,"6,595.70","6,667.60","6,667.60","6,595.70",230.56K,-1.08%
10/17/2012,"6,667.60","6,649.60","6,703.50","6,649.60",101.83K,0.00%
10/16/2012,"6,667.60","6,613.60","6,685.50","6,613.60",256.74K,0.54%
10/15/2012,"6,631.60","6,649.60","6,685.50","6,631.60",244.22K,-0.54%
10/12/2012,"6,667.60","6,721.50","6,757.40","6,667.60",174.34K,-0.80%
10/11/2012,"6,721.50","6,793.40","6,793.40","6,721.50",611.15K,-0.27%
10/10/2012,"6,739.40","6,739.40","6,739.40","6,703.50",163.20K,0.81%
10/09/2012,"6,685.50","6,649.60","6,829.30","6,631.60",548.21K,0.81%
10/08/2012,"6,631.60","6,577.70","6,667.60","6,577.70",247.62K,0.27%
10/05/2012,"6,613.60","6,649.60","6,649.60","6,613.60",175.94K,0.00%
10/04/2012,"6,613.60","6,631.60","6,667.60","6,613.60",355.17K,-0.27%
10/03/2012,"6,631.60","6,631.60","6,685.50","6,631.60",251.13K,0.00%
10/02/2012,"6,631.60","6,631.60","6,667.60","6,595.70",422.15K,0.00%
10/01/2012,"6,631.60","6,721.50","6,757.40","6,595.70",282.96K,-2.64%
09/28/2012,"6,811.30","6,829.30","6,901.20","6,793.40",359.44K,-0.26%
09/27/2012,"6,829.30","6,703.50","6,973.10","6,667.60",970.05K,2.70%
09/26/2012,"6,649.60","6,613.60","6,667.60","6,559.70",494.28K,1.09%
09/25/2012,"6,577.70","6,613.60","6,613.60","6,559.70",482.53K,0.00%
09/24/2012,"6,577.70","6,613.60","6,613.60","6,559.70",397.11K,-0.54%
09/21/2012,"6,613.60","6,631.60","6,685.50","6,595.70",190.41K,0.27%
09/20/2012,"6,595.70","6,613.60","6,685.50","6,559.70",528.02K,0.00%
09/19/2012,"6,595.70","6,595.70","6,739.40","6,541.80",1.86M,-2.91%
09/18/2012,"6,793.40","6,901.20","6,937.10","6,793.40",644.69K,-2.07%
09/17/2012,"6,937.10","6,955.10","6,973.10","6,883.20",375.13K,-0.26%
09/14/2012,"6,955.10","7,045.00","7,045.00","6,955.10",548.29K,0.00%
09/13/2012,"6,955.10","6,991.10","6,991.10","6,883.20",544.66K,0.00%
09/12/2012,"6,955.10","6,901.20","7,045.00","6,901.20",209.95K,0.52%
09/11/2012,"6,919.20","6,685.50","6,955.10","6,685.50",351.09K,0.26%
09/10/2012,"6,901.20","7,080.90","7,080.90","6,847.30",362.46K,-2.29%
09/07/2012,"7,062.90","7,080.90","7,098.90","7,009.00",403.10K,-0.25%
09/06/2012,"7,080.90","7,188.70","7,278.60","7,027.00",557.79K,-2.72%
09/05/2012,"7,278.60","7,512.20","7,530.20","7,278.60",657.02K,-3.11%
09/04/2012,"7,512.20","7,530.20","7,566.20","7,296.60",750.22K,4.24%
08/31/2012,"7,206.70","6,865.20","7,206.70","6,847.30",1.87M,4.97%
08/30/2012,"6,865.20","6,865.20","6,919.20","6,829.30",2.12M,0.00%
08/29/2012,"6,865.20","7,009.00","7,009.00","6,829.30",1.97M,0.26%
08/28/2012,"6,847.30","7,045.00","7,188.70","6,811.30",1.48M,-2.56%
08/27/2012,"7,027.00","7,566.20","7,566.20","7,027.00",1.25M,-4.87%
08/24/2012,"7,386.40","7,018.00","7,544.30","7,000.40",636.18K,0.72%
08/23/2012,"7,333.80","7,719.80","7,719.80","7,333.80",1.17M,-5.00%
08/22/2012,"7,719.80","7,719.80","7,895.20","7,684.70",669.69K,0.00%
08/21/2012,"7,719.80","8,070.70","8,070.70","7,702.20",1.62M,-4.55%
08/20/2012,"8,088.20","8,070.70","8,105.80","7,983.00",332.54K,1.32%
08/17/2012,"7,983.00","7,895.20","8,070.70","7,895.20",836.97K,-0.65%
08/16/2012,"8,035.60","8,140.90","8,211.00","8,035.60",1.24M,-0.65%
08/15/2012,"8,088.20","8,088.20","8,140.90","8,070.70",1.52M,-0.43%
08/14/2012,"8,123.30","8,035.60","8,228.60","8,035.60",852.28K,-0.43%
08/13/2012,"8,158.40","8,263.70","8,263.70","8,053.10",594.31K,1.53%
08/10/2012,"8,035.60","8,263.70","8,263.70","8,035.60",1.76M,-2.35%
08/09/2012,"8,228.60","8,263.70","8,298.80","8,176.00",1.24M,-0.42%
08/08/2012,"8,263.70","8,263.70","8,281.20","8,246.10",272.01K,-0.21%
08/07/2012,"8,281.20","8,263.70","8,298.80","8,246.10",553.21K,0.00%
08/06/2012,"8,281.20","8,246.10","8,333.90","8,246.10",566.53K,-0.21%
08/03/2012,"8,298.80","8,246.10","8,298.80","8,246.10",607.75K,0.21%
08/02/2012,"8,281.20","8,246.10","8,351.40","8,246.10",343.15K,0.00%
08/01/2012,"8,281.20","8,298.80","8,333.90","8,263.70",513.52K,-0.84%
07/31/2012,"8,351.40","8,333.90","8,421.60","8,333.90",541.95K,-2.26%
07/30/2012,"8,544.40","8,421.60","8,597.00","8,421.60",720.87K,1.46%
07/27/2012,"8,421.60","8,456.70","8,456.70","8,386.50",445.20K,0.42%
07/26/2012,"8,386.50","8,281.20","8,386.50","8,281.20",336.93K,0.63%
07/25/2012,"8,333.90","8,597.00","8,597.00","8,333.90",679.58K,-3.45%
07/24/2012,"8,632.10","8,263.70","8,667.20","8,263.70",1.13M,4.46%
07/23/2012,"8,263.70","8,263.70","8,263.70","8,228.60",233.54K,0.00%
07/20/2012,"8,263.70","8,369.00","8,404.00","8,263.70",317.38K,-0.21%
07/19/2012,"8,281.20","8,246.10","8,281.20","8,211.00",239.72K,0.21%
07/18/2012,"8,263.70","8,316.30","8,316.30","8,246.10",207.24K,-0.42%
07/17/2012,"8,298.80","8,281.20","8,298.80","8,246.10",148.35K,0.00%
07/16/2012,"8,298.80","8,474.20","8,474.20","8,281.20",87.97K,-1.05%
07/13/2012,"8,386.50","8,281.20","8,421.60","8,246.10",118.05K,1.49%
07/12/2012,"8,263.70","8,246.10","8,263.70","8,246.10",79.65K,0.00%
07/11/2012,"8,263.70","8,246.10","8,263.70","8,211.00",154.95K,0.21%
07/10/2012,"8,246.10","8,246.10","8,281.20","8,246.10",105.11K,-0.21%
07/09/2012,"8,263.70","8,158.40","8,333.90","8,158.40",55.00K,-0.84%
07/06/2012,"8,333.90","8,386.50","8,386.50","8,333.90",102.17K,0.00%
07/05/2012,"8,333.90","8,333.90","8,351.40","8,281.20",136.59K,0.64%
07/04/2012,"8,281.20","8,333.90","8,333.90","8,246.10",70.38K,0.43%
07/03/2012,"8,246.10","8,386.50","8,386.50","8,246.10",46.26K,-0.21%
07/02/2012,"8,263.70","8,369.00","8,491.80","8,246.10",501.46K,0.00%
06/29/2012,"8,263.70","8,333.90","8,404.00","8,263.70",18.97K,0.00%
06/28/2012,"8,263.70","8,544.40","8,544.40","8,263.70",139.19K,-3.09%
06/27/2012,"8,526.90","8,597.00","8,597.00","8,526.90",281.59K,0.00%
06/26/2012,"8,526.90","8,526.90","8,561.90","8,526.90",118.73K,-0.82%
06/25/2012,"8,597.00","8,579.50","8,649.70","8,579.50",163.50K,0.00%
06/22/2012,"8,597.00","8,614.60","8,632.10","8,597.00",257.05K,-0.41%
06/21/2012,"8,632.10","8,632.10","8,649.70","8,597.00",192.20K,-0.20%
06/20/2012,"8,649.70","8,684.80","8,684.80","8,614.60",342.42K,0.41%
06/19/2012,"8,614.60","8,597.00","8,632.10","8,579.50",396.01K,0.00%
06/18/2012,"8,614.60","8,702.30","8,702.30","8,579.50",131.63K,0.41%
06/15/2012,"8,579.50","8,614.60","8,614.60","8,561.90",415.89K,0.21%
06/14/2012,"8,561.90","8,632.10","8,632.10","8,544.40",270.02K,-0.41%
06/13/2012,"8,597.00","8,632.10","8,632.10","8,579.50",274.49K,0.00%
06/12/2012,"8,597.00","8,614.60","8,632.10","8,579.50",326.01K,-0.20%
06/11/2012,"8,614.60","8,667.20","8,667.20","8,544.40",159.11K,0.20%
06/08/2012,"8,597.00","8,684.80","8,772.50","8,597.00",313.38K,-0.61%
06/07/2012,"8,649.70","8,702.30","8,702.30","8,649.70",122.89K,0.00%
06/06/2012,"8,649.70","8,667.20","8,667.20","8,579.50",203.38K,0.61%
06/05/2012,"8,597.00","8,544.40","8,614.60","8,544.40",560.39K,0.00%
06/04/2012,"8,597.00","8,649.70","8,649.70","8,597.00",377.99K,-0.61%
06/01/2012,"8,649.70","8,667.20","8,684.80","8,649.70",145.22K,-0.20%
05/31/2012,"8,667.20","8,649.70","8,684.80","8,649.70",534.43K,-0.40%
05/30/2012,"8,702.30","8,772.50","8,772.50","8,649.70",249.72K,0.20%
05/29/2012,"8,684.80","8,684.80","8,702.30","8,632.10",247.73K,-0.20%
05/28/2012,"8,702.30","8,684.80","8,772.50","8,684.80",474.02K,0.00%
05/25/2012,"8,702.30","8,702.30","8,702.30","8,597.00",396.27K,2.06%
05/24/2012,"8,526.90","8,561.90","8,597.00","8,526.90",381.58K,-0.41%
05/23/2012,"8,561.90","8,684.80","8,737.40","8,509.30",487.87K,-2.01%
05/22/2012,"8,737.40","8,947.90","8,947.90","8,719.80",341.66K,-1.39%
05/21/2012,"8,860.20","8,772.50","8,860.20","8,597.00",639.35K,4.12%
05/18/2012,"8,509.30","8,737.40","8,737.40","8,421.60",1.01M,-2.61%
05/17/2012,"8,737.40","8,684.80","8,772.50","8,684.80",611.53K,1.01%
05/16/2012,"8,649.70","8,754.90","8,772.50","8,649.70",422.03K,-0.40%
05/15/2012,"8,684.80","9,123.40","9,123.40","8,667.20",1.34M,-1.79%
05/14/2012,"8,842.70","8,980.80","9,049.90","8,842.70",1.02M,-0.77%
05/11/2012,"8,911.70","9,188.10","9,188.10","8,911.70",1.36M,-1.53%
05/10/2012,"9,049.90","9,188.10","9,188.10","9,049.90",1.38M,-0.76%
05/09/2012,"9,119.00","9,119.00","9,188.10","9,049.90",1.26M,-0.75%
05/08/2012,"9,188.10","9,257.20","9,326.20","9,119.00",1.49M,-0.75%
05/07/2012,"9,257.20","9,188.10","9,257.20","9,049.90",1.36M,1.52%
05/04/2012,"9,119.00","8,980.80","9,188.10","8,980.80",1.85M,1.54%
05/03/2012,"8,980.80","8,980.80","8,980.80","8,842.70",2.63M,4.84%
05/02/2012,"8,566.30","8,566.30","8,566.30","8,497.20",2.03M,4.20%
04/27/2012,"8,220.90","8,290.00","8,359.10","8,220.90",519.00K,0.00%
04/26/2012,"8,220.90","8,497.20","8,497.20","8,220.90",861.11K,-1.65%
04/25/2012,"8,359.10","8,497.20","8,497.20","8,290.00",378.98K,0.83%
04/24/2012,"8,290.00","8,220.90","8,290.00","8,151.80",389.05K,2.56%
04/23/2012,"8,082.70","8,220.90","8,428.20","8,082.70",663.56K,-0.85%
04/20/2012,"8,151.80","8,290.00","8,497.20","8,151.80",1.15M,-0.84%
04/19/2012,"8,220.90","8,566.30","8,635.40","8,220.90",1.44M,-4.03%
04/18/2012,"8,566.30","8,704.50","8,704.50","8,566.30",542.52K,-0.80%
04/17/2012,"8,635.40","8,704.50","8,704.50","8,497.20",590.42K,0.81%
04/16/2012,"8,566.30","8,566.30","8,704.50","8,497.20",612.46K,1.64%
04/13/2012,"8,428.20","8,704.50","8,704.50","8,428.20",617.47K,-3.17%
04/12/2012,"8,704.50","8,704.50","8,773.60","8,635.40",865.50K,0.80%
04/11/2012,"8,635.40","8,359.10","8,635.40","8,290.00",1.92M,4.17%
04/10/2012,"8,290.00","8,359.10","8,359.10","8,220.90",466.91K,0.00%
04/09/2012,"8,290.00","8,359.10","8,359.10","8,220.90",413.14K,0.84%
04/06/2012,"8,220.90","8,290.00","8,290.00","8,220.90",223.36K,0.00%
04/05/2012,"8,220.90","8,082.70","8,359.10","8,013.70",2.49M,2.59%
04/04/2012,"8,013.70","8,082.70","8,151.80","8,013.70",1.10M,0.00%
04/03/2012,"8,013.70","8,013.70","8,082.70","8,013.70",371.02K,0.00%
03/30/2012,"8,013.70","8,082.70","8,151.80","7,944.60",1.09M,0.00%
03/29/2012,"8,013.70","8,013.70","8,082.70","7,944.60",897.75K,0.00%
03/28/2012,"8,013.70","7,806.40","8,013.70","7,806.40",1.09M,0.87%
03/27/2012,"7,944.60","7,875.50","8,013.70","7,875.50",883.25K,-0.86%
03/26/2012,"8,013.70","8,013.70","8,013.70","7,944.60",536.04K,0.00%
03/23/2012,"8,013.70","8,013.70","8,013.70","7,944.60",340.25K,0.87%
03/22/2012,"7,944.60","8,082.70","8,082.70","7,944.60",429.60K,-1.71%
03/21/2012,"8,082.70","8,082.70","8,151.80","8,013.70",692.99K,0.00%
03/20/2012,"8,082.70","8,151.80","8,151.80","8,082.70",449.92K,-0.85%
03/19/2012,"8,151.80","8,013.70","8,151.80","7,944.60",435.95K,0.00%
03/16/2012,"8,151.80","8,220.90","8,290.00","8,151.80",1.37M,0.00%
03/15/2012,"8,151.80","7,875.50","8,151.80","7,875.50",2.06M,3.51%
03/14/2012,"7,875.50","7,875.50","7,944.60","7,806.40",649.48K,0.00%
03/13/2012,"7,875.50","7,806.40","7,875.50","7,806.40",492.77K,0.89%
03/12/2012,"7,806.40","7,737.30","7,806.40","7,737.30",727.82K,0.00%
03/09/2012,"7,806.40","7,737.30","7,944.60","7,737.30",899.94K,0.00%
03/08/2012,"7,806.40","7,875.50","7,944.60","7,668.20",1.53M,-1.74%
03/07/2012,"7,944.60","7,737.30","7,944.60","7,668.20",910.11K,2.68%
03/06/2012,"7,737.30","8,290.00","8,290.00","7,737.30",1.39M,-3.45%
03/05/2012,"8,013.70","7,737.30","8,013.70","7,737.30",2.04M,4.51%
03/02/2012,"7,668.20","7,599.20","7,668.20","7,530.10",793.89K,0.91%
03/01/2012,"7,599.20","7,599.20","7,599.20","7,530.10",434.80K,0.00%
02/29/2012,"7,599.20","7,530.10","7,599.20","7,461.00",727.67K,0.92%
02/28/2012,"7,530.10","7,461.00","7,599.20","7,461.00",820.80K,-0.91%
02/27/2012,"7,599.20","7,461.00","7,599.20","7,461.00",673.05K,0.92%
02/24/2012,"7,530.10","7,668.20","7,668.20","7,530.10",705.97K,0.00%
02/23/2012,"7,530.10","7,461.00","7,599.20","7,461.00",821.42K,0.00%
02/22/2012,"7,530.10","7,530.10","7,599.20","7,461.00",741.70K,0.93%
02/21/2012,"7,461.00","7,461.00","7,530.10","7,391.90",1.57M,0.00%
02/20/2012,"7,461.00","7,184.70","7,461.00","7,184.70",1.35M,3.85%
02/17/2012,"7,184.70","7,046.50","7,184.70","7,046.50",490.14K,0.97%
02/16/2012,"7,115.60","6,977.40","7,184.70","6,977.40",451.26K,0.98%
02/15/2012,"7,046.50","7,115.60","7,115.60","7,046.50",713.31K,0.00%
02/14/2012,"7,046.50","7,046.50","7,115.60","6,977.40",581.02K,0.00%
02/13/2012,"7,046.50","7,184.70","7,184.70","7,046.50",543.24K,-0.97%
02/10/2012,"7,115.60","7,184.70","7,184.70","7,115.60",930.57K,-0.96%
02/09/2012,"7,184.70","7,115.60","7,184.70","7,046.50",733.64K,0.97%
02/08/2012,"7,115.60","7,046.50","7,115.60","6,977.40",802.19K,1.98%
02/07/2012,"6,977.40","6,977.40","7,046.50","6,908.30",357.37K,0.00%
02/06/2012,"6,977.40","6,977.40","7,046.50","6,908.30",194.50K,0.00%
02/03/2012,"6,977.40","7,046.50","7,046.50","6,977.40",869.36K,-0.98%
02/02/2012,"7,046.50","6,908.30","7,046.50","6,908.30",397.83K,0.99%
02/01/2012,"6,977.40","7,046.50","7,046.50","6,880.70",212.34K,1.61%
01/31/2012,"6,866.90","6,908.30","7,046.50","6,866.90",200.08K,-0.60%
01/30/2012,"6,908.30","6,908.30","6,908.30","6,866.90",155.24K,0.60%
01/20/2012,"6,866.90","6,894.50","6,894.50","6,839.20",338.96K,0.00%
01/19/2012,"6,866.90","6,977.40","6,977.40","6,839.20",418.68K,0.41%
01/18/2012,"6,839.20","6,977.40","6,977.40","6,839.20",239.87K,0.00%
01/17/2012,"6,839.20","6,977.40","7,046.50","6,839.20",355.13K,-2.94%
01/16/2012,"7,046.50","6,908.30","7,115.60","6,908.30",2.18M,2.00%
01/13/2012,"6,908.30","6,770.20","6,908.30","6,770.20",728.15K,1.83%
01/12/2012,"6,784.00","6,742.50","6,839.20","6,742.50",220.93K,-0.81%
01/11/2012,"6,839.20","6,839.20","6,853.10","6,770.20",742.18K,0.00%
01/10/2012,"6,839.20","6,701.10","6,839.20","6,701.10",955.81K,1.43%
01/09/2012,"6,742.50","6,714.90","6,742.50","6,659.60",219.83K,0.41%
01/06/2012,"6,714.90","6,701.10","6,714.90","6,673.40",315.30K,0.83%
01/05/2012,"6,659.60","6,673.40","6,756.30","6,645.80",309.57K,-2.03%
01/04/2012,"6,797.80","6,811.60","6,811.60","6,784.00",141.74K,0.00%
01/03/2012,"6,797.80","6,562.90","6,825.40","6,562.90",356.90K,-1.01%
12/30/2011,"6,866.90","6,894.50","6,894.50","6,770.20",778.43K,0.41%
12/29/2011,"6,839.20","6,770.20","6,839.20","6,659.60",672.48K,1.64%
12/28/2011,"6,728.70","6,742.50","6,742.50","6,687.30",466.57K,0.21%
12/27/2011,"6,714.90","6,756.30","6,756.30","6,701.10",666.70K,-0.61%
12/26/2011,"6,756.30","6,797.80","6,797.80","6,701.10",519.82K,-0.21%
12/23/2011,"6,770.20","6,714.90","6,770.20","6,714.90",118.41K,-1.01%
12/22/2011,"6,839.20","6,839.20","6,866.90","6,770.20",930.33K,0.00%
12/21/2011,"6,839.20","6,839.20","6,853.10","6,811.60",423.59K,0.00%
12/20/2011,"6,839.20","6,632.00","6,853.10","6,632.00",778.10K,0.00%
12/19/2011,"6,839.20","6,770.20","6,839.20","6,770.20",641.52K,1.02%
12/16/2011,"6,770.20","6,659.60","6,839.20","6,659.60",812.69K,0.82%
12/15/2011,"6,714.90","6,714.90","6,756.30","6,701.10",444.01K,-0.82%
12/14/2011,"6,770.20","6,797.80","6,825.40","6,770.20",1.03M,-0.81%
12/13/2011,"6,825.40","6,797.80","6,853.10","6,797.80",1.16M,-0.20%
12/12/2011,"6,839.20","6,797.80","6,866.90","6,797.80",1.11M,0.00%
12/09/2011,"6,839.20","6,977.40","6,977.40","6,839.20",350.46K,-0.60%
12/08/2011,"6,880.70","6,908.30","6,977.40","6,880.70",214.35K,-0.40%
12/07/2011,"6,908.30","6,908.30","6,977.40","6,880.70",1.08M,0.00%
12/06/2011,"6,908.30","6,977.40","6,977.40","6,853.10",1.36M,0.00%
12/05/2011,"6,908.30","6,825.40","6,908.30","6,811.60",2.03M,1.42%
12/02/2011,"6,811.60","6,797.80","6,866.90","6,784.00",2.04M,0.20%
12/01/2011,"6,797.80","6,701.10","6,797.80","6,701.10",698.81K,0.20%
11/30/2011,"6,784.00","6,742.50","6,797.80","6,742.50",1.65M,0.62%
11/29/2011,"6,742.50","6,770.20","6,770.20","6,728.70",813.74K,0.00%
11/28/2011,"6,742.50","6,756.30","6,770.20","6,742.50",664.13K,-0.41%
11/25/2011,"6,770.20","6,728.70","6,784.00","6,728.70",1.04M,-0.20%
11/24/2011,"6,784.00","6,673.40","6,797.80","6,673.40",909.44K,0.00%
11/23/2011,"6,784.00","6,673.40","6,784.00","6,673.40",1.40M,1.03%
11/22/2011,"6,714.90","6,645.80","6,742.50","6,632.00",864.83K,0.83%
11/21/2011,"6,659.60","6,618.20","6,659.60","6,618.20",448.45K,0.00%
11/18/2011,"6,659.60","6,701.10","6,701.10","6,604.40",351.27K,0.00%
11/17/2011,"6,659.60","6,632.00","6,659.60","6,590.50",1.14M,0.42%
11/16/2011,"6,632.00","6,535.30","6,632.00","6,535.30",837.30K,1.05%
11/15/2011,"6,562.90","6,632.00","6,645.80","6,562.90",1.31M,-1.04%
11/14/2011,"6,632.00","6,618.20","6,701.10","6,618.20",568.95K,-1.23%
11/11/2011,"6,714.90","6,728.70","6,756.30","6,714.90",1.08M,-0.41%
11/10/2011,"6,742.50","6,714.90","6,742.50","6,701.10",822.09K,0.00%
11/09/2011,"6,742.50","6,825.40","6,825.40","6,742.50",537.04K,-0.41%
11/08/2011,"6,770.20","6,880.70","6,880.70","6,742.50",514.04K,-1.61%
11/07/2011,"6,880.70","6,894.50","6,908.30","6,839.20",1.44M,-0.20%
11/04/2011,"6,894.50","6,811.60","6,908.30","6,811.60",1.71M,1.22%
11/03/2011,"6,811.60","6,866.90","6,866.90","6,770.20",1.12M,-0.81%
11/02/2011,"6,866.90","6,784.00","6,894.50","6,770.20",1.48M,1.22%
11/01/2011,"6,784.00","6,853.10","6,853.10","6,784.00",834.44K,-0.81%
10/31/2011,"6,839.20","7,046.50","7,046.50","6,839.20",1.96M,-1.00%
10/28/2011,"6,908.30","6,770.20","6,908.30","6,701.10",1.41M,3.09%
10/27/2011,"6,701.10","6,632.00","6,714.90","6,632.00",1.15M,0.00%
10/26/2011,"6,701.10","6,562.90","6,811.60","6,562.90",1.31M,1.68%
10/25/2011,"6,590.50","6,645.80","6,659.60","6,590.50",1.16M,-1.24%
10/24/2011,"6,673.40","6,853.10","6,853.10","6,673.40",1.06M,-2.62%
10/21/2011,"6,853.10","6,714.90","6,853.10","6,701.10",2.09M,1.85%
10/20/2011,"6,728.70","6,701.10","6,756.30","6,701.10",883.68K,-0.20%
10/19/2011,"6,742.50","6,784.00","6,784.00","6,728.70",1.33M,-0.41%
10/18/2011,"6,770.20","6,784.00","6,797.80","6,756.30",756.58K,-0.61%
10/17/2011,"6,811.60","6,825.40","6,866.90","6,811.60",1.46M,-1.40%
10/14/2011,"6,908.30","6,839.20","6,908.30","6,839.20",753.05K,1.21%
10/13/2011,"6,825.40","6,714.90","6,825.40","6,714.90",870.80K,1.02%
10/12/2011,"6,756.30","6,756.30","6,784.00","6,742.50",1.07M,-0.41%
10/11/2011,"6,784.00","6,770.20","6,839.20","6,756.30",707.54K,0.20%
10/10/2011,"6,770.20","6,714.90","6,784.00","6,714.90",1.15M,-1.01%
10/07/2011,"6,839.20","6,894.50","6,894.50","6,811.60",1.60M,-1.00%
10/06/2011,"6,908.30","6,908.30","6,977.40","6,853.10",2.59M,-0.99%
10/05/2011,"6,977.40","7,046.50","7,046.50","6,908.30",2.94M,-0.98%
10/04/2011,"7,046.50","6,908.30","7,046.50","6,908.30",877.57K,0.00%
10/03/2011,"7,046.50","7,115.60","7,115.60","7,046.50",837.40K,-0.97%
09/30/2011,"7,115.60","7,115.60","7,184.70","7,046.50",1.45M,0.00%
09/29/2011,"7,115.60","7,115.60","7,184.70","7,046.50",820.08K,0.00%
09/28/2011,"7,115.60","7,115.60","7,184.70","7,046.50",584.03K,0.98%
09/27/2011,"7,046.50","7,115.60","7,184.70","7,046.50",1.42M,0.99%
09/26/2011,"6,977.40","7,045.20","7,112.90","6,977.40",1.40M,-1.90%
09/23/2011,"7,112.90","7,112.90","7,180.60","7,045.20",746.61K,-1.87%
09/22/2011,"7,248.40","7,180.60","7,316.10","7,112.90",1.16M,0.00%
09/21/2011,"7,248.40","7,248.40","7,316.10","7,180.60",2.49M,0.94%
09/20/2011,"7,180.60","7,316.10","7,383.90","7,180.60",2.58M,-1.85%
09/19/2011,"7,316.10","6,977.40","7,316.10","6,977.40",1.57M,4.85%
09/16/2011,"6,977.40","7,180.60","7,519.40","6,977.40",6.65M,-2.83%
09/15/2011,"7,180.60","7,112.90","7,180.60","7,045.20",5.53M,4.95%
09/14/2011,"6,841.90","7,045.20","7,045.20","6,841.90",2.86M,-3.81%
09/13/2011,"7,112.90","7,383.90","7,383.90","7,112.90",4.05M,-1.87%
09/12/2011,"7,248.40","7,316.10","7,383.90","7,180.60",1.22M,-2.73%
09/09/2011,"7,451.60","7,587.10","7,587.10","7,383.90",1.46M,-1.79%
09/08/2011,"7,587.10","7,587.10","7,654.80","7,519.40",829.53K,0.90%
09/07/2011,"7,519.40","7,587.10","7,587.10","7,451.60",1.02M,-0.89%
09/06/2011,"7,587.10","7,587.10","7,587.10","7,451.60",905.86K,0.00%
09/05/2011,"7,587.10","7,654.80","7,654.80","7,519.40",858.53K,0.00%
09/01/2011,"7,587.10","7,587.10","7,654.80","7,519.40",1.16M,0.90%
08/31/2011,"7,519.40","7,587.10","7,587.10","7,519.40",2.47M,-0.89%
08/30/2011,"7,587.10","7,587.10","7,587.10","7,519.40",1.36M,0.90%
08/29/2011,"7,519.40","7,587.10","7,587.10","7,383.90",539.28K,0.91%
08/26/2011,"7,451.60","7,451.60","7,451.60","7,383.90",672.43K,0.92%
08/25/2011,"7,383.90","7,519.40","7,519.40","7,316.10",450.74K,0.00%
08/24/2011,"7,383.90","7,383.90","7,451.60","7,316.10",793.41K,0.00%
08/23/2011,"7,383.90","7,316.10","7,451.60","7,316.10",815.36K,0.00%
08/22/2011,"7,383.90","7,316.10","7,451.60","7,316.10",771.18K,0.93%
08/19/2011,"7,316.10","7,519.40","7,519.40","7,316.10",311.00K,-1.82%
08/18/2011,"7,451.60","7,587.10","7,587.10","7,383.90",387.86K,0.92%
